^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS4096
!dataset_title = Mutant p53 depletion effect on MDA-468.shp53 breast tumor cell line
!dataset_description = Analysis of MDA-468.shp53 cells cultured under 3D conditions in the presence of DOX.  These cells express a DOX-inducible shRNA targeting endogenous mutant p53. The p53-reduced cells have an invasive, highly disorganized appearance. Results provide insight into role of mutant p53 in breast cancer.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 22265415
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE31812
!dataset_order = none
!dataset_update_date = Jun 07 2012
^SUBSET = GDS4096_1
!subset_dataset_id = GDS4096
!subset_description = doxycycline present
!subset_sample_id = GSM789232,GSM789234,GSM789236
!subset_type = growth protocol
^SUBSET = GDS4096_2
!subset_dataset_id = GDS4096
!subset_description = doxycycline absent
!subset_sample_id = GSM789231,GSM789233,GSM789235
!subset_type = growth protocol
^DATASET = GDS4096
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM789232 = Value for GSM789232: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789234 = Value for GSM789234: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789236 = Value for GSM789236: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789231 = Value for GSM789231: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789233 = Value for GSM789233: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789235 = Value for GSM789235: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
!dataset_table_begin
ID_REF	IDENTIFIER	GSM789232	GSM789234	GSM789236	GSM789231	GSM789233	GSM789235
7948192	SSRP1	11.3183	11.185	11.3058	10.9911	11.1611	10.9252
7948211	SSRP1	6.49013	6.3187	6.19939	6.3893	6.25606	6.19248
7948213	PRG3	6.68811	6.78491	6.72493	6.70579	6.61224	6.81239
7948221	PRG2	7.1536	7.07981	7.22271	7.31584	7.17413	7.30796
7948229	SLC43A3	12.0281	12.1288	12.2332	12.2788	12.3635	12.3369
7948249	SLC43A1	10.0301	10.4431	10.6001	9.23382	9.06743	9.06458
7948267	TIMM10	9.35904	9.79119	9.66846	9.00222	9.56328	9.4336
7948274	UBE2L6	9.29152	9.62454	9.64201	9.49903	9.82846	9.79754
7948282	YPEL4	6.6509	6.63052	6.73266	6.40702	6.79286	6.77527
7948293	MED19	8.38628	8.36436	8.46114	8.32931	8.18718	8.26221
7948303	chr11:57684771-57685702	6.48616	6.61121	6.4159	6.48595	6.06984	6.6407
7948306	chr11:57794178-57794283	5.20003	4.98126	4.99722	5.3569	5.02013	5.22739
7948308	chr11:57876432-57877133	6.35781	6.40913	6.37245	6.39341	6.33519	6.24562
7948310	OR9I1	4.60419	4.61611	4.57488	4.83199	4.77838	4.88316
7948312	OR1S2	3.92967	3.95899	4.09629	4.28966	3.81486	4.37892
7948314	OR10Q1	7.14267	7.05493	7.02863	7.16836	6.98678	7.1844
7948316	OR10W1	5.87429	5.90425	5.75924	5.89288	5.8138	6.19753
7948320	chr11:58123134-58123222	3.44156	3.37154	3.37698	3.46902	3.46181	3.51169
7948322	OR5B17	5.26085	5.22069	5.28436	5.12646	5.25908	5.16391
7948324	OR5B3	5.19574	5.03848	4.9837	5.07133	5.01905	5.15144
7948326	OR5B2	4.36814	4.21744	4.26034	4.39203	4.0319	4.37708
7948328	OR5B12	5.52576	5.53093	5.55878	5.87876	5.5637	5.75565
7948330	OR5B21	5.28845	5.11038	5.20045	5.00265	4.9707	5.2152
7948332	LPXN	8.24802	8.7285	8.64498	7.88235	7.80325	7.88832
7948344	GLYAT	4.58355	4.71732	4.67358	4.8154	4.74918	4.79737
7948354	GLYATL2	7.63345	9.09978	9.12234	9.8941	10.3854	10.4803
7948364	MPEG1	6.09594	6.10192	5.88908	5.93491	6.14665	6.09106
7948367	chr11:58981880-58982172	7.20552	7.16014	6.96508	7.04242	6.65363	7.39397
7948369	chr11:59058526-59058806	5.9454	5.97874	5.90179	5.80512	5.80072	6.2048
7948371	chr11:59077121-59078061	5.05335	5.17247	5.07015	5.20833	4.92075	5.24765
7948375	chr11:59158952-59159782	5.28146	5.43616	5.26842	5.35594	5.31	5.52962
7948377	OR5A2	5.58686	5.78645	5.7649	5.58295	5.74298	5.87892
7948379	OSBP	11.0443	11.1996	11.1078	10.9263	10.8595	10.8965
7948397	chr11:59394420-59394491	7.30397	7.17976	6.99675	7.13313	7.18094	7.23945
7948399	PATL1	11.9072	12.1133	12.2335	12.0296	11.8209	11.8884
7948416	chr11:59473525-59473856	4.67861	4.72543	4.79959	4.7318	4.80266	4.92231
7948418	OR10V1	6.56599	6.63179	6.58372	6.41751	6.6495	6.97586
7948420	FABP5P3	4.43728	5.19687	5.0813	4.82931	5.5169	4.74056
7948424	MRPL16	9.12778	9.30267	9.4255	9.21822	9.71449	9.54742
7948433	GIF	5.76331	5.92594	5.78609	5.94283	5.79527	5.92711
7948444	TCN1	5.23651	5.38425	5.31341	5.48257	5.49813	5.23023
7948455	MS4A6A	4.64426	4.52754	4.55107	4.6519	4.47408	4.54194
7948470	PTGDR2	8.64962	8.63536	8.58892	8.72199	8.6851	8.6956
7948476	PRPF19	11.6037	11.9086	11.8608	11.0734	11.3934	11.2513
7948493	SLC15A3	6.91855	6.98407	6.8293	6.81712	6.88355	6.99991
7948502	chr11:60752533-60752639	4.34871	4.51649	4.28263	4.34628	4.5479	4.40014
7948504	VPS37C	8.9926	9.15103	9.08665	8.79504	9.03232	9.10184
7948511	VWCE	7.63465	7.58012	7.64132	7.64723	7.59499	8.02563
7948534	DDB1	11.3522	11.4493	11.4357	11.445	11.6572	11.478
7948565	CYB561A3	9.92234	9.97585	9.9303	10.0063	10.233	10.1957
7948574	CPSF7	10.2564	10.1977	10.392	10.2709	10.3816	10.2236
7948588	SYT7	10.3282	9.83827	9.8287	10.5352	10.3444	10.2652
7948599	DKFZP434K028	7.32493	7.50004	7.07424	7.39629	7.33408	7.56209
7948606	TMEM258	10.8096	11.2858	11.3158	11.1687	11.4487	11.4814
7948612	FADS1	9.07905	9.13115	9.15746	9.97019	10.1797	10.0384
7948630	FADS3	9.91493	10.1238	10.2661	9.8472	10.178	10.1734
7948643	RAB3IL1	8.36048	8.61278	8.58515	7.83191	7.88349	8.26315
7948656	FTH1	10.7919	11.0478	11.2844	10.6636	10.7271	10.677
7948662	SCGB1D4	5.47643	5.68302	5.47902	5.52864	5.49786	5.59588
7948667	AHNAK	11.4352	10.6605	10.5651	11.4426	11.092	10.9826
7948679	EEF1G	13.5443	13.6814	13.5704	13.4781	13.566	13.5368
7948685	TUT1	8.63341	8.75177	8.77182	8.58061	8.71523	8.7923
7948696	MTA2	11.6905	11.9462	11.9056	11.3201	11.7193	11.539
7948718	EML3	9.19855	8.78958	8.88791	9.31753	9.2786	9.22136
7948741	B3GAT3	9.57454	9.42248	9.49781	9.09281	9.55474	9.1816
7948744	GANAB	12.0527	11.8345	11.8661	11.9111	12.0683	11.8079
7948772	INTS5	9.56633	9.47368	9.50001	9.4982	9.7325	9.7671
7948775	C11orf98	8.71278	8.95855	9.11776	8.88014	9.34411	9.16086
7948782	UBXN1	10.3988	10.7129	10.5133	10.263	10.3226	10.4192
7948794	LRRN4CL	7.5764	7.64137	7.82827	7.67774	7.68127	7.89274
7948798	HNRNPUL2-BSCL2	9.34017	9.51034	9.55625	9.83134	10.0384	10.1887
7948814	HNRNPUL2-BSCL2	11.5043	11.4452	11.4478	11.3711	11.5268	11.4606
7948829	ZBTB3	7.24955	7.35396	7.35196	7.34191	7.54369	7.50305
7948834	AK001998	7.75098	7.76255	7.83586	7.61514	7.81587	7.864
7948836	TMEM223	10.3664	10.6133	10.7905	10.2128	10.732	10.5369
7948839	NXF1	10.4577	10.5341	10.4474	10.5676	10.6701	10.6869
7948864	STX5	9.3942	9.95186	10.0282	9.292	9.60135	9.66758
7948879	chr11:62583438-62583539	6.17099	6.02472	6.01442	6.45323	5.46951	5.82526
7948881	WDR74	11.8151	12.3268	12.1591	11.3318	11.4692	11.4698
7948894	AK022146	8.65985	8.08502	8.1871	9.76522	9.77284	9.10087
7948896	SNHG1	9.24082	9.19988	9.24092	9.21192	8.96638	8.30557
7948898	SNHG1	8.57863	8.52734	8.83675	8.48513	8.3763	8.15151
7948900	SNORD30	10.4431	9.52983	9.86273	10.4378	10.1343	9.92047
7948902	SNHG1	11.409	9.98388	10.7427	11.6538	11.2852	11.0728
7948904	SNORD28	11.0482	10.2448	10.5234	11.0105	10.9641	10.0285
7948906	SNHG1	8.31341	8.16431	8.23665	8.59219	8.5234	7.69063
7948908	SNHG1	11.2303	10.5376	10.5838	10.9969	11.0147	10.1717
7948910	SNHG1	8.07275	9.66463	9.41362	8.07554	8.28665	8.21243
7948912	CHRM1	8.16688	7.96054	8.07943	8.15876	8.18563	8.44263
7948918	chr11:62703454-62703701	7.17537	7.18497	7.07012	6.89514	6.88079	6.98378
7948920	SLC22A6	7.83248	7.83485	7.58555	7.83713	7.41885	7.88895
7948937	SLC22A8	6.65457	6.69033	6.59882	6.83868	6.55328	7.1214
7948951	SLC22A24	5.41136	5.44962	5.353	5.31314	5.57612	5.57616
7948957	SLC22A25	5.7386	5.88085	5.81349	5.73825	5.74701	5.93878
7948973	HRASLS5	6.79545	6.7127	6.71169	6.80538	6.68322	7.00942
7948982	HRASLS2	10.5108	10.3078	10.2697	10.0546	9.33546	9.39126
7948987	PLA2G16	10.0784	10.2861	10.4315	9.82219	9.91599	9.6403
7948995	ATL3	10.0499	9.76164	10.2595	10.3072	10.2336	10.0989
7948997	ATL3	10.2776	10.6524	10.434	10.5017	10.6915	10.5343
7949015	C11orf95	9.87134	9.80202	9.6578	9.82054	9.81784	9.89068
7949019	chr11:63650059-63650157	3.68856	3.45371	3.45195	3.85704	3.48819	3.48194
7949021	RCOR2	6.91923	6.86638	6.86373	7.08481	7.30073	7.02922
7949033	MACROD1	8.78513	8.97213	8.99879	8.59067	8.94307	8.8534
7949046	TRPT1	9.03162	9.0019	9.13228	8.98543	9.16434	9.17593
7949058	AK091796	7.16696	7.04521	7.18937	7.36719	7.16613	7.27623
7949060	PPP1R14B	11.5755	11.5134	11.7949	11.1223	11.5963	11.3871
7949067	BAD	9.05048	8.99958	8.91721	8.91294	9.20539	9.32062
7949075	TRMT112	12.5112	12.7432	12.8217	12.6328	12.7556	12.6141
7949080	NRXN2	7.95796	7.85492	7.87004	7.7673	7.64653	8.07839
7949104	RASGRP2	7.6011	7.61548	7.62936	7.35487	7.56993	7.80312
7949124	PYGM	6.78377	6.84231	6.76908	6.66044	6.7557	6.83749
7949146	SF1	10.6554	10.6287	10.7924	10.6747	10.6605	10.4928
7949172	MAP4K2	8.65847	8.76388	8.829	8.83834	9.12261	9.10349
7949206	MEN1	9.34313	9.26481	9.25367	9.56571	9.39532	9.41679
7949227	CDC42BPG	9.22518	8.98884	9.01868	9.26474	9.37251	9.3706
7949264	EHD1	8.48021	8.28495	8.30181	8.90692	9.19036	9.1033
7949273	MIR192	6.17921	6.28745	6.31673	6.29749	6.25654	6.49079
7949275	MIR194-2	7.76521	7.65619	7.50455	7.57275	7.63459	7.7043
7949277	ATG2A	9.08343	9.12896	9.14	9.01074	9.10276	9.1301
7949320	GPHA2	7.50209	7.49648	7.42432	7.37639	7.31357	7.58997
7949327	MAJIN	5.69535	5.80791	5.70896	5.72076	5.77182	5.94158
7949340	BATF2	7.57255	7.82182	7.60013	7.75315	7.71702	7.80877
7949344	NAALADL1	7.22186	7.39419	7.27784	7.04634	7.19947	7.2972
7949364	CDCA5	8.57875	8.63358	8.60236	8.91593	9.42889	9.26463
7949371	TMEM262	8.9545	8.93579	8.80418	8.86368	9.03102	8.96659
7949373	ZNHIT2	7.83335	7.82523	7.88691	7.60269	7.78294	8.13704
7949377	FAU	10.6146	10.6728	11.1297	10.3707	10.8358	10.7619
7949383	SYVN1	10.6021	10.5666	10.6017	10.4119	10.3722	10.4551
7949400	SLC25A45	8.7331	8.73678	8.75904	8.76136	8.97992	8.79405
7949410	MALAT1	9.24947	8.44665	9.2117	9.11739	8.89432	8.38223
7949412	LTBP3	10.0065	9.71569	9.77724	10.0256	10.235	10.0146
7949440	EHBP1L1	7.42885	7.3786	7.42551	7.39459	7.37982	7.71563
7949444	KCNK7	8.16348	8.13307	8.02034	7.99069	8.03295	8.18383
7949454	MAP3K11	9.9996	9.77592	9.88984	9.82556	10.054	9.98074
7949465	RELA	10.2265	10.5079	10.6175	10.1815	10.3651	10.4358
7949482	RNASEH2C	9.28493	9.07679	9.18228	9.45732	9.72505	9.70648
7949490	AP5B1	7.96223	7.92067	7.8964	7.86346	7.86145	8.03684
7949496	CFL1	12.1646	12.3504	12.4801	12.5629	12.8061	12.9034
7949503	EFEMP2	7.64999	7.66706	7.61197	7.93477	7.94028	7.90223
7949518	FIBP	10.9707	11.2086	11.2517	10.9272	11.3758	11.3688
7949532	FOSL1	8.40717	8.50461	8.51747	8.28399	8.30401	8.58428
7949540	C11orf68	8.83959	9.01273	8.99483	8.68233	8.94592	8.96853
7949545	EIF1AD	9.92619	10.3163	10.1721	9.90061	10.0454	10.09
7949553	CATSPER1	6.88559	6.89831	6.88349	6.7909	6.78775	7.08295
7949568	LOC100131232	6.67221	6.72529	6.59267	6.77752	6.77107	6.82207
7949570	GAL3ST3	7.24619	7.3624	7.24493	7.27199	7.38215	7.53462
7949577	YIF1A	10.8523	11.1366	11.3514	10.5313	10.7792	10.7885
7949588	CD248	7.02416	7.10084	6.85588	6.79963	6.9692	7.19235
7949592	RIN1	7.83332	7.80228	7.78876	7.63546	7.73674	7.8635
7949603	BRMS1	9.1082	9.46581	9.38813	8.83556	9.41047	9.17413
7949615	B4GAT1	7.59634	7.58612	7.40758	7.81577	7.87835	7.92556
7949619	SLC29A2	10.1934	10.0392	10.1351	10.5681	10.5131	10.4283
7949637	MRPL11	9.47703	9.46282	9.52546	9.33296	9.58723	9.65326
7949645	ZDHHC24	10.0409	9.90666	9.96044	10.0505	10.2463	10.2086
7949650	CTSF	8.69926	8.64605	8.59795	8.83247	8.99921	8.85997
7949668	CCDC87	6.55874	6.66487	6.46892	6.87271	6.94585	6.78772
7949672	chr11:66382416-66382561	4.06077	4.2573	4.15679	3.96538	4.06182	3.84528
7949674	RBM4B	10.0353	9.86125	9.86176	10.4754	10.3488	10.4725
7949679	SPTBN2	10.2936	9.79115	9.74771	10.0538	10.0541	9.89102
7949717	chr11:66480191-66480480	7.96185	7.546	7.60379	8.55642	7.83192	7.75518
7949719	PC	9.66637	9.18546	9.16991	10.1328	10.3991	10.1635
7949742	chr11:66763028-66763096	3.40692	3.24775	3.30701	3.30243	3.4484	3.2527
7949744	AF118080	5.56225	6.19027	6.11965	5.96966	6.22837	5.81804
7949746	POLD4	9.44077	9.44783	9.54757	9.53276	9.70915	9.62236
7949754	CLCF1	8.47671	8.54744	8.51455	8.37506	8.61862	8.86341
7949763	chr11:67162712-67162782	4.82633	4.98655	4.87197	4.98347	4.92258	4.94823
7949765	PPP1CA	11.3597	11.4425	11.4828	11.4731	11.9797	11.8331
7949776	CORO1B	10.6271	10.9724	11.0938	10.697	11.2399	11.1964
7949792	PTPRCAP	8.62221	8.56337	8.46349	8.57605	8.56758	8.67854
7949796	GPR152	7.56812	7.29031	7.37789	7.37258	7.42063	7.66193
7949798	TMEM134	10.5881	10.5716	10.6408	10.2661	10.5296	10.6948
7949808	PITPNM1	9.68859	9.4302	9.59934	9.51103	9.66274	9.64682
7949836	CDK2AP2	9.52343	9.79839	9.83529	9.32767	9.77966	9.83734
7949843	CABP2	8.98289	8.98918	8.94916	8.84261	8.86327	9.0566
7949851	C11orf72	6.42905	6.47867	6.37723	6.21913	6.31237	6.35168
7949857	NUDT8	9.49754	9.30668	9.49969	9.47249	9.75676	9.7039
7949863	TBX10	7.96285	7.98911	7.78076	7.7833	7.85351	8.04275
7949873	ACY3	6.99708	6.97792	7.07416	7.3857	7.6334	7.5165
7949882	ALDH3B2	11.9089	12.0748	12.1487	11.8439	12.1323	12.0614
7949894	chr11:67450162-67450555	6.37049	6.60033	6.73848	6.66079	6.61002	6.17373
7949896	LOC650293	5.67567	5.34507	5.39315	5.65634	5.53317	5.39035
7949898	FAM86C2P	9.62619	9.86117	9.77083	9.37404	9.83242	9.64905
7949904	UNC93B1	10.0014	9.89768	10.0728	9.83615	10.0492	9.96826
7949916	CHKA	10.0798	10.2446	10.2811	10.0895	10.1051	9.9496
7949931	KMT5B	10.4147	10.6427	10.4761	9.93583	9.96328	9.9053
7949946	chr11:67999043-67999452	7.11079	7.12628	7.06104	6.84944	7.0278	6.98625
7949948	C11orf24	9.81335	9.88678	10.097	9.75476	9.83604	9.81095
7949954	chr11:68227616-68227687	8.48479	7.61411	8.09589	8.04959	8.02261	7.88944
7949956	TESMIN	7.37868	7.51895	7.48157	7.53235	7.67994	7.60847
7949971	CPT1A	10.604	10.2648	10.3531	10.4087	10.6814	10.5023
7949995	MRPL21	9.90851	10.2059	10.0378	10.0772	10.0328	10.0966
7950003	MRGPRD	7.0705	7.22449	7.18192	7.1121	7.14857	7.15463
7950005	MRGPRF	7.34297	7.55356	7.37217	7.32911	7.308	7.68659
7950012	FLJ42258	7.45758	7.56766	7.61794	7.43999	7.5384	7.50563
7950016	ORAOV1	8.92162	9.14611	8.9915	8.45531	8.49131	8.31804
7950023	FGF19	7.12195	7.26811	7.20142	6.7112	7.18661	7.30595
7950030	chr11:69587254-69587718	5.29693	5.23106	5.20372	5.27044	5.35421	5.22262
7950032	FGF4	8.46649	8.35484	8.27133	8.30048	8.40251	8.57052
7950036	FGF3	7.55252	7.81777	7.6379	7.50894	7.74315	7.83954
7950042	SHANK2	9.64338	9.2977	9.30891	9.58528	9.2984	9.29414
7950062	chr11:70551274-70551374	7.43111	7.08938	7.16427	7.3218	7.38152	6.7039
7950064	FLJ42102	6.40809	6.65875	6.42323	6.36836	6.56894	6.90489
7950067	DHCR7	12.2842	12.1031	12.1228	13.0664	12.9325	12.8714
7950078	KRTAP5-11	8.55525	8.53027	8.39256	8.71034	8.53372	8.64182
7950082	LOC100133315	8.93747	8.6771	8.45191	9.22497	8.69278	8.63814
7950086	NUMA1	10.5217	10.3848	10.3175	10.6558	10.6987	10.6406
7950117	chr11:71758919-71759038	3.61084	3.48137	3.52896	4.12785	3.81047	3.61108
7950119	LAMTOR1	9.59441	9.93393	9.97098	9.64991	10.2928	10.2168
7950128	ANAPC15	10.4042	10.8118	10.8647	11.0439	11.3627	11.455
7950136	PHOX2A	7.11281	6.96893	7.09272	7.02456	7.06841	7.26968
7950140	LOC220077	7.8297	7.82642	7.81588	7.56406	7.5323	7.90788
7950142	CLPB	9.80515	9.75346	9.76893	9.56675	9.7683	9.69773
7950162	PDE2A	6.83402	7.03727	7.04593	6.71358	6.74539	6.90601
7950195	MIR139	9.55352	9.42354	9.33965	9.35082	9.41819	9.5211
7950197	ARAP1	8.83772	8.70704	8.63687	8.75049	8.95191	8.6696
7950235	STARD10	9.39346	9.65187	9.67561	9.37281	9.76829	9.7228
7950248	FCHSD2	9.15853	9.61123	9.5988	9.47149	9.5775	9.59098
7950269	chr11:72580588-72580695	5.78483	5.55788	5.55259	6.25875	5.66309	5.53762
7950271	FAM168A	10.3982	10.2519	10.2616	10.8628	10.6383	10.8406
7950282	chr11:73375549-73375653	7.8071	7.6985	7.23853	7.99433	7.4416	7.2826
7950284	RAB6A	11.7126	12.1829	12.0937	11.4701	11.65	11.7046
7950292	chr11:73543403-73543735	4.87787	4.44613	4.67029	4.68458	4.69543	5.20181
7950294	COA4	9.00241	9.13689	9.29119	9.15684	9.04717	8.99675
7950299	AF419291	6.92709	6.80699	6.87203	6.87829	6.74371	6.78989
7950307	UCP2	10.3378	10.4527	10.5395	11.3007	11.647	11.6777
7950321	UCP3	7.35151	7.36993	7.34095	7.48669	7.4181	7.68485
7950332	C2CD3	8.29304	8.3405	8.50966	8.3579	8.59914	8.29122
7950336	C2CD3	9.66603	9.68105	9.80127	9.91393	9.79663	9.74943
7950370	chr11:73909790-73909896	8.0468	7.35993	7.31539	8.44997	7.29841	7.79026
7950372	chr11:73963459-73963597	6.33753	6.04883	6.13914	6.092	6.10202	6.37099
7950374	P4HA3	6.55619	6.83177	6.57362	6.56535	6.73537	6.90442
7950391	PGM2L1	8.00961	8.18868	8.03768	8.6681	8.49427	8.36378
7950409	KCNE3	5.69011	5.7474	5.66056	5.7372	5.88424	6.06716
7950420	LIPT2	8.3368	8.69488	8.50759	8.49898	8.79331	8.80536
7950423	chr11:74278119-74278181	6.05551	6.02018	5.96417	6.02701	5.83579	5.8693
7950425	CHRDL2	6.98901	7.14038	6.93964	7.10561	6.97245	7.05588
7950442	AK026249	6.40995	6.25627	6.41589	6.50392	6.20735	6.22689
7950444	chr11:74456716-74457241	9.36733	9.70027	9.70443	8.67603	9.42985	8.80394
7950447	XRRA1	7.34024	7.56005	7.37122	7.49597	7.38447	7.03227
7950469	chr11:74679238-74679337	6.33746	6.04715	5.98908	6.37632	6.26053	6.34117
7950471	OR2AT4	6.27735	6.22569	6.34825	6.20999	6.26631	6.27838
7950473	ARRB1	10.3042	10.1252	10.0505	10.9844	11.1199	11.1021
7950490	MIR326	10.5731	10.383	10.2941	10.5012	10.3458	10.5844
7950492	KLHL35	9.7667	9.78148	9.65598	9.48741	9.6106	9.51164
7950501	GDPD5	8.69524	8.72985	8.8496	8.80423	8.71373	8.74325
7950524	MAP6	7.47596	7.42864	7.2331	6.97002	7.2443	7.37516
7950530	chr11:75546262-75546368	3.60786	3.62232	3.54638	3.51963	3.60356	3.56665
7950532	chr11:75548591-75548690	3.91832	4.0165	3.91607	4.01074	4.03591	4.18004
7950534	WNT11	7.75721	7.73253	7.74174	7.52288	7.7137	7.60365
7950544	THAP12	10.5112	10.1736	10.3658	10.3399	10.278	10.0097
7950553	chr11:76115186-76115296	4.15747	4.03958	4.13951	4.12494	3.93836	4.39427
7950555	LRRC32	7.57464	7.55099	7.55563	7.33033	7.3294	7.64487
7950560	GDPD4	4.72893	4.81126	4.79061	4.77483	4.63958	4.85507
7950578	PAK1	9.83939	10.2032	10.2582	9.97087	10.2247	10.0762
7950597	CLNS1A	10.6773	11.2197	11.1011	10.8144	10.9322	10.8821
7950606	RSF1	9.41647	9.45078	9.50818	9.16564	9.35376	9.17069
7950626	RPS20P27	9.30073	9.71804	9.34867	9.70069	9.45386	9.39983
7950628	INTS4	9.54611	9.93745	9.87258	9.77792	9.74118	9.79284
7950641	NDUFC2-KCTD14	9.34784	10.2153	10.1901	10.5944	10.8521	10.8314
7950644	NDUFC2-KCTD14	11.7562	11.9606	11.8655	12.2001	12.3812	12.1969
7950654	ALG8	11.2517	11.6751	11.668	11.7893	11.7084	11.808
7950669	KCTD21	8.70915	8.66168	8.84953	8.7388	8.91436	8.94775
7950671	GAB2	10.5038	10.446	10.6365	9.96116	9.88513	10.0317
7950683	NARS2	9.97873	10.6827	10.5092	10.1509	10.1373	10.1311
7950699	chr11:78290303-78290400	4.07249	4.12987	3.98398	3.98086	4.18889	4.31664
7950701	TENM4	6.75403	6.80741	6.80845	6.75974	6.748	6.93621
7950724	chr11:81267466-81267534	3.32098	3.36219	3.36675	3.37754	3.36477	3.38403
7950726	FAM181B	7.96683	8.04121	8.11759	7.91875	7.86072	8.05965
7950731	PRCP	8.86629	9.11026	8.96672	9.61249	9.62967	9.62426
7950743	RAB30	7.97012	8.48076	8.4133	8.02754	8.03879	7.83925
7950751	SNORA70E	6.79651	6.51485	6.59046	6.90126	6.50447	6.84524
7950753	CCDC90B	8.85167	9.29024	9.3379	8.50873	8.93668	8.92098
7950762	chr11:83097977-83098159	7.5051	7.51033	7.25156	7.56728	7.30343	7.47247
7950764	DLG2	5.37591	5.39434	5.42668	5.45921	5.48445	5.54172
7950794	chr11:84792593-84792796	6.6137	6.5544	6.63258	6.60851	6.49907	6.51448
7950796	CREBZF	9.80534	9.63998	9.81369	9.54683	9.63902	9.27342
7950804	CCDC89	5.93596	5.96665	5.90963	5.98954	5.78716	6.10407
7950810	SYTL2	6.33341	6.53305	6.65878	6.1617	5.98718	5.86557
7950838	PICALM	11.6343	11.9942	11.8344	11.7896	11.8425	11.8672
7950862	chr11:86035054-86035340	5.06546	5.12224	5.08302	5.1494	5.1992	5.15467
7950864	ME3	8.69066	8.86913	8.96538	8.37162	8.37387	8.47324
7950883	OR7E13P	5.55458	5.59535	5.67549	5.61271	5.73778	5.81397
7950885	FZD4	7.30117	7.31416	7.29041	7.32535	7.41361	7.57522
7950893	chr11:87359381-87359495	3.66439	3.78216	3.81799	3.79165	3.72364	3.81366
7950895	chr11:87524948-87525012	4.76171	4.51591	4.71936	4.57576	4.48006	4.53583
7950897	chr11:87525529-87525595	4.98774	5.08318	4.98826	5.10696	5.25721	4.81939
7950899	RAB38	8.05723	8.91619	8.67701	7.67221	7.93917	7.99942
7950906	CTSC	10.7419	10.9173	10.8671	10.94	10.9797	10.9519
7950921	GRM5	7.96633	7.95827	7.94994	7.81518	7.94954	8.06644
7950933	NOX4	5.03349	5.18715	5.01955	5.14078	4.99866	5.17447
7950951	UBTFL1	null	null	null	null	null	null
7950955	TRIM49C	5.33261	5.25984	5.29334	5.51517	5.29763	5.45483
7950965	TRIM64C	4.92429	5.07839	5.14062	4.98756	4.98377	4.93751
7950971	TRIM49D2	4.44588	4.30989	4.36434	4.47352	4.31178	4.32686
7950977	TRIM51	5.16062	5.02473	5.15205	5.20226	5.16756	5.26323
7950983	CHORDC1	9.96788	10.5758	10.7798	9.49371	9.71634	9.54719
7950990	SLC36A4	7.6164	7.60928	7.8988	7.85253	7.95025	7.72121
7951004	SMCO4	7.93704	7.95024	7.83714	8.004	8.22883	7.95753
7951008	TAF1D	9.80476	10.2317	10.145	9.50913	9.21736	9.07296
7951030	SNORD6	8.82424	8.20881	8.08494	8.08516	7.99776	7.72685
7951032	SNORA1	6.96887	6.50616	6.44585	7.36125	6.45761	5.96417
7951034	SNORA8	10.7611	10.6269	10.4325	10.1014	9.81947	9.31667
7951036	SNORD5	11.3255	10.6722	10.7203	11.0518	10.5647	10.0263
7951038	SNORA40	7.96157	7.51072	7.81883	7.90445	7.92173	7.24472
7951040	GPR83	6.94574	6.57799	6.75929	6.76144	6.53421	6.68485
7951046	MRE11A	7.6911	7.85011	7.93916	7.6107	7.56505	7.39678
7951068	CWC15	7.97094	8.25764	8.37353	7.76138	8.33123	7.93483
7951077	SESN3	10.1111	9.69511	9.9428	9.3735	9.19137	9.11574
7951089	chr11:95206438-95206538	5.22835	5.14977	5.09195	5.3001	5.32539	5.18127
